filename,width,height,class,xmin,ymin,xmax,ymax
charles_montgomery_burns_1007.jpg,288,432,charles_montgomery_burns,60,61,256,237
charles_montgomery_burns_1008.jpg,576,432,charles_montgomery_burns,132,49,418,378
charles_montgomery_burns_1010.jpg,288,432,charles_montgomery_burns,81,21,269,250
charles_montgomery_burns_1014.jpg,576,432,charles_montgomery_burns,162,82,417,314
charles_montgomery_burns_1015.jpg,288,432,charles_montgomery_burns,101,52,240,420
charles_montgomery_burns_1016.jpg,288,432,charles_montgomery_burns,19,12,208,243
charles_montgomery_burns_1017.jpg,288,432,charles_montgomery_burns,41,35,275,337
charles_montgomery_burns_1022.jpg,576,432,charles_montgomery_burns,236,24,383,222
charles_montgomery_burns_1023.jpg,576,432,charles_montgomery_burns,175,72,357,298
charles_montgomery_burns_1024.jpg,576,432,charles_montgomery_burns,188,49,412,306
charles_montgomery_burns_1026.jpg,288,432,charles_montgomery_burns,121,49,284,309
charles_montgomery_burns_1027.jpg,576,432,charles_montgomery_burns,177,35,466,396
charles_montgomery_burns_1029.jpg,576,432,charles_montgomery_burns,199,21,427,322
charles_montgomery_burns_1030.jpg,288,432,charles_montgomery_burns,25,22,222,423
charles_montgomery_burns_1034.jpg,576,416,charles_montgomery_burns,5,2,325,325
charles_montgomery_burns_1035.jpg,288,416,charles_montgomery_burns,96,4,286,279
charles_montgomery_burns_1038.jpg,288,416,charles_montgomery_burns,34,58,159,195
charles_montgomery_burns_1040.jpg,288,416,charles_montgomery_burns,32,114,194,317
charles_montgomery_burns_1043.jpg,288,416,charles_montgomery_burns,35,16,277,322
charles_montgomery_burns_1045.jpg,288,416,charles_montgomery_burns,62,83,241,325
charles_montgomery_burns_1046.jpg,576,416,charles_montgomery_burns,155,3,484,301
charles_montgomery_burns_1054.jpg,288,416,charles_montgomery_burns,3,65,178,311
charles_montgomery_burns_1056.jpg,288,416,charles_montgomery_burns,52,177,217,352
charles_montgomery_burns_1058.jpg,288,416,charles_montgomery_burns,86,58,232,326
charles_montgomery_burns_1061.jpg,288,416,charles_montgomery_burns,24,16,181,325
charles_montgomery_burns_1066.jpg,288,416,charles_montgomery_burns,12,16,180,280
charles_montgomery_burns_1068.jpg,288,416,charles_montgomery_burns,1,14,204,256
charles_montgomery_burns_1069.jpg,288,416,charles_montgomery_burns,45,145,229,400
charles_montgomery_burns_1071.jpg,288,416,charles_montgomery_burns,23,6,181,284
charles_montgomery_burns_1075.jpg,576,416,charles_montgomery_burns,84,3,428,398
charles_montgomery_burns_1076.jpg,576,416,charles_montgomery_burns,164,15,462,403
charles_montgomery_burns_1077.jpg,288,416,charles_montgomery_burns,29,48,249,300
charles_montgomery_burns_1078.jpg,576,416,charles_montgomery_burns,178,2,488,376
charles_montgomery_burns_1081.jpg,288,416,charles_montgomery_burns,42,6,283,276
charles_montgomery_burns_1083.jpg,288,416,charles_montgomery_burns,27,115,184,310
charles_montgomery_burns_1085.jpg,288,416,charles_montgomery_burns,91,65,238,268
charles_montgomery_burns_1088.jpg,576,416,charles_montgomery_burns,196,6,477,327
charles_montgomery_burns_1089.jpg,288,416,charles_montgomery_burns,69,88,251,266
charles_montgomery_burns_1091.jpg,576,416,charles_montgomery_burns,122,8,430,349
charles_montgomery_burns_1092.jpg,288,416,charles_montgomery_burns,115,53,258,229
charles_montgomery_burns_1093.jpg,288,416,charles_montgomery_burns,3,163,173,400
charles_montgomery_burns_1094.jpg,576,416,charles_montgomery_burns,100,9,396,334
charles_montgomery_burns_1095.jpg,576,416,charles_montgomery_burns,83,9,498,400
charles_montgomery_burns_1098.jpg,320,480,charles_montgomery_burns,3,57,190,371
charles_montgomery_burns_1104.jpg,320,480,charles_montgomery_burns,40,149,277,361
charles_montgomery_burns_1106.jpg,320,480,charles_montgomery_burns,84,76,297,413
charles_montgomery_burns_1108.jpg,640,480,charles_montgomery_burns,206,51,424,290
charles_montgomery_burns_1125.jpg,256,379,charles_montgomery_burns,61,35,236,266
charles_montgomery_burns_1128.jpg,720,406,charles_montgomery_burns,225,34,578,376
charles_montgomery_burns_1129.jpg,720,406,charles_montgomery_burns,237,5,552,341
charles_montgomery_burns_1130.jpg,256,379,charles_montgomery_burns,0,18,213,305
charles_montgomery_burns_1131.jpg,496,368,charles_montgomery_burns,155,55,353,257
charles_montgomery_burns_1132.jpg,720,406,charles_montgomery_burns,291,8,536,342
charles_montgomery_burns_1133.jpg,496,368,charles_montgomery_burns,201,3,469,317
charles_montgomery_burns_1135.jpg,496,368,charles_montgomery_burns,149,39,385,316
charles_montgomery_burns_1143.jpg,496,368,charles_montgomery_burns,204,13,420,266
charles_montgomery_burns_1145.jpg,360,406,charles_montgomery_burns,44,40,278,359
charles_montgomery_burns_1147.jpg,256,379,charles_montgomery_burns,60,43,218,250
charles_montgomery_burns_1150.jpg,720,406,charles_montgomery_burns,265,5,552,286
charles_montgomery_burns_1151.jpg,256,345,charles_montgomery_burns,34,9,160,278
charles_montgomery_burns_1154.jpg,256,394,charles_montgomery_burns,55,49,113,137
charles_montgomery_burns_1156.jpg,341,256,charles_montgomery_burns,83,23,176,123
charles_montgomery_burns_1157.jpg,256,329,charles_montgomery_burns,77,2,179,129
charles_montgomery_burns_1158.jpg,454,256,charles_montgomery_burns,116,16,192,134
charles_montgomery_burns_1159.jpg,256,386,charles_montgomery_burns,28,23,98,117
charles_montgomery_burns_1160.jpg,256,378,charles_montgomery_burns,1,3,200,296
charles_montgomery_burns_1162.jpg,457,256,charles_montgomery_burns,112,3,251,138
charles_montgomery_burns_1163.jpg,256,275,charles_montgomery_burns,98,11,180,152
charles_montgomery_burns_1165.jpg,256,385,charles_montgomery_burns,29,52,88,123
charles_montgomery_burns_1168.jpg,256,340,charles_montgomery_burns,0,1,118,161
charles_montgomery_burns_1171.jpg,358,256,charles_montgomery_burns,122,37,209,172
charles_montgomery_burns_1172.jpg,323,256,charles_montgomery_burns,17,0,152,141
charles_montgomery_burns_1173.jpg,341,256,charles_montgomery_burns,71,35,136,106
charles_montgomery_burns_1174.jpg,256,372,charles_montgomery_burns,192,270,13,4
charles_montgomery_burns_1177.jpg,256,288,charles_montgomery_burns,6,9,147,199
charles_montgomery_burns_1180.jpg,341,256,charles_montgomery_burns,78,28,148,124
charles_montgomery_burns_1181.jpg,454,256,charles_montgomery_burns,46,2,208,143
charles_montgomery_burns_1182.jpg,370,256,charles_montgomery_burns,66,2,252,174
charles_montgomery_burns_1184.jpg,256,372,charles_montgomery_burns,0,0,154,211
charles_montgomery_burns_1187.jpg,265,300,charles_montgomery_burns,77,58,214,213
charles_montgomery_burns_1188.jpg,256,382,charles_montgomery_burns,10,6,98,126
charles_montgomery_burns_1189.jpg,339,256,charles_montgomery_burns,88,1,213,120
charles_montgomery_burns_1190.jpg,461,256,charles_montgomery_burns,88,3,246,142
charles_montgomery_burns_1191.jpg,332,256,charles_montgomery_burns,93,10,224,151
chief_wiggum_0019.jpg,318,256,chief_wiggum,67,4,155,155
chief_wiggum_0026.jpg,256,356,chief_wiggum,13,0,123,167
chief_wiggum_0030.jpg,256,351,chief_wiggum,20,5,129,165
chief_wiggum_0032.jpg,256,396,chief_wiggum,1,1,111,176
chief_wiggum_0046.jpg,256,260,chief_wiggum,0,2,174,177
chief_wiggum_0048.jpg,454,256,chief_wiggum,48,4,262,171
chief_wiggum_0049.jpg,343,256,chief_wiggum,35,2,224,175
chief_wiggum_0054.jpg,256,260,chief_wiggum,64,1,123,69
chief_wiggum_0060.jpg,256,386,chief_wiggum,0,24,115,156
chief_wiggum_0071.jpg,256,417,chief_wiggum,1,0,107,176
chief_wiggum_0082.jpg,454,256,chief_wiggum,37,7,195,125
chief_wiggum_0085.jpg,339,256,chief_wiggum,77,26,176,165
chief_wiggum_0090.jpg,640,464,chief_wiggum,34,15,502,438
chief_wiggum_0117.jpg,312,352,chief_wiggum,0,30,95,305
chief_wiggum_0142.jpg,576,432,chief_wiggum,8,10,475,412
chief_wiggum_0144.jpg,288,432,chief_wiggum,240,420,240,411
chief_wiggum_0147.jpg,256,379,chief_wiggum,8,58,207,358
chief_wiggum_0163.jpg,576,416,chief_wiggum,246,30,568,367
chief_wiggum_0165.jpg,288,416,chief_wiggum,7,46,267,352
chief_wiggum_0177.jpg,312,352,chief_wiggum,55,12,269,340
chief_wiggum_0179.jpg,288,432,chief_wiggum,3,6,282,423
chief_wiggum_0186.jpg,288,432,chief_wiggum,73,46,217,377
chief_wiggum_0193.jpg,312,352,chief_wiggum,1,16,204,334
chief_wiggum_0202.jpg,288,416,chief_wiggum,1,4,203,397
chief_wiggum_0209.jpg,576,416,chief_wiggum,177,20,481,363
chief_wiggum_0224.jpg,320,480,chief_wiggum,0,3,121,428
chief_wiggum_0226.jpg,576,416,chief_wiggum,108,15,432,354
chief_wiggum_0236.jpg,320,480,chief_wiggum,41,84,294,454
chief_wiggum_0260.jpg,640,480,chief_wiggum,205,9,559,411
chief_wiggum_0261.jpg,320,480,chief_wiggum,58,18,319,479
chief_wiggum_0279.jpg,320,480,chief_wiggum,7,2,314,468
chief_wiggum_0282.jpg,320,480,chief_wiggum,85,228,306,472
chief_wiggum_0296.jpg,320,480,chief_wiggum,2,9,277,318
chief_wiggum_0304.jpg,288,432,chief_wiggum,85,103,282,400
chief_wiggum_0318.jpg,288,432,chief_wiggum,26,53,276,286
chief_wiggum_0332.jpg,624,352,chief_wiggum,146,12,542,312
chief_wiggum_0339.jpg,312,352,chief_wiggum,34,30,274,341
chief_wiggum_0342.jpg,312,352,chief_wiggum,1,70,193,347
chief_wiggum_0362.jpg,624,352,chief_wiggum,218,10,559,338
chief_wiggum_0372.jpg,312,352,chief_wiggum,0,26,121,344
chief_wiggum_0376.jpg,624,352,chief_wiggum,113,1,480,318
chief_wiggum_0383.jpg,624,352,chief_wiggum,10,7,619,348
chief_wiggum_0398.jpg,312,352,chief_wiggum,5,8,249,331
chief_wiggum_0400.jpg,312,352,chief_wiggum,53,164,180,286
chief_wiggum_0404.jpg,312,352,chief_wiggum,44,3,275,344
chief_wiggum_0415.jpg,312,352,chief_wiggum,85,21,307,294
chief_wiggum_0422.jpg,576,432,chief_wiggum,81,66,306,397
chief_wiggum_0424.jpg,320,464,chief_wiggum,82,89,264,426
chief_wiggum_0430.jpg,256,384,chief_wiggum,0,16,178,360
chief_wiggum_0432.jpg,640,480,chief_wiggum,7,9,554,461
chief_wiggum_0436.jpg,640,480,chief_wiggum,187,29,480,449
chief_wiggum_0437.jpg,640,480,chief_wiggum,170,16,451,320
chief_wiggum_0468.jpg,320,480,chief_wiggum,195,44,314,466
chief_wiggum_0469.jpg,320,480,chief_wiggum,90,131,314,477
chief_wiggum_0485.jpg,320,480,chief_wiggum,67,50,295,462
chief_wiggum_0505.jpg,576,432,chief_wiggum,196,85,404,361
chief_wiggum_0509.jpg,256,384,chief_wiggum,0,37,150,379
chief_wiggum_0516.jpg,576,432,chief_wiggum,204,56,361,369
chief_wiggum_0524.jpg,256,379,chief_wiggum,0,6,237,358
chief_wiggum_0527.jpg,256,384,chief_wiggum,18,4,205,369
chief_wiggum_0538.jpg,288,432,chief_wiggum,6,45,199,389
chief_wiggum_0539.jpg,512,384,chief_wiggum,194,98,450,296
chief_wiggum_0541.jpg,312,352,chief_wiggum,11,14,268,348
chief_wiggum_0549.jpg,288,432,chief_wiggum,139,46,280,386
chief_wiggum_0565.jpg,320,480,chief_wiggum,6,132,133,375
chief_wiggum_0571.jpg,640,480,chief_wiggum,135,18,483,467
chief_wiggum_0575.jpg,640,480,chief_wiggum,116,29,427,455
chief_wiggum_0578.jpg,320,480,chief_wiggum,14,145,264,477
chief_wiggum_0580.jpg,320,480,chief_wiggum,27,16,315,476
chief_wiggum_0582.jpg,320,480,chief_wiggum,124,41,316,476
chief_wiggum_0590.jpg,320,480,chief_wiggum,7,122,308,472
chief_wiggum_0601.jpg,640,480,chief_wiggum,213,37,519,463
chief_wiggum_0638.jpg,288,416,chief_wiggum,135,43,281,402
chief_wiggum_0649.jpg,528,400,chief_wiggum,117,15,442,371
chief_wiggum_0655.jpg,264,400,chief_wiggum,0,12,195,379
chief_wiggum_0658.jpg,640,480,chief_wiggum,132,32,520,446
chief_wiggum_0694.jpg,256,379,chief_wiggum,186,354,0,61
chief_wiggum_0696.jpg,256,379,chief_wiggum,3,7,237,355
chief_wiggum_0714.jpg,320,480,chief_wiggum,7,10,317,475
chief_wiggum_0718.jpg,312,352,chief_wiggum,109,23,309,346
chief_wiggum_0745.jpg,312,352,chief_wiggum,153,8,305,337
chief_wiggum_0755.jpg,288,416,chief_wiggum,5,112,265,375
chief_wiggum_0762.jpg,640,480,chief_wiggum,100,10,615,472
chief_wiggum_0785.jpg,496,368,chief_wiggum,87,35,349,321
chief_wiggum_0797.jpg,312,352,chief_wiggum,15,66,183,316
chief_wiggum_0799.jpg,312,352,chief_wiggum,12,63,170,295
chief_wiggum_0806.jpg,312,352,chief_wiggum,21,74,175,332
chief_wiggum_0812.jpg,312,352,chief_wiggum,55,46,274,344
chief_wiggum_0816.jpg,624,352,chief_wiggum,100,2,517,341
chief_wiggum_0824.jpg,624,352,chief_wiggum,78,7,516,347
chief_wiggum_0833.jpg,640,480,chief_wiggum,218,6,625,458
chief_wiggum_0837.jpg,624,352,chief_wiggum,152,16,456,337
chief_wiggum_0886.jpg,320,464,chief_wiggum,74,57,315,397
chief_wiggum_0900.jpg,312,352,chief_wiggum,4,48,283,347
chief_wiggum_0907.jpg,640,480,chief_wiggum,77,11,520,462
chief_wiggum_0908.jpg,640,480,chief_wiggum,175,13,506,455
chief_wiggum_0910.jpg,320,480,chief_wiggum,137,45,314,429
chief_wiggum_0913.jpg,576,416,chief_wiggum,239,14,468,340
chief_wiggum_0927.jpg,288,432,chief_wiggum,46,12,268,381
chief_wiggum_0934.jpg,320,480,chief_wiggum,14,146,272,471
chief_wiggum_0943.jpg,496,368,chief_wiggum,201,19,480,362
chief_wiggum_0946.jpg,288,432,chief_wiggum,9,26,237,327
chief_wiggum_0957.jpg,320,480,chief_wiggum,60,16,312,467
chief_wiggum_0968.jpg,496,368,chief_wiggum,4,4,492,364
chief_wiggum_0969.jpg,256,379,chief_wiggum,1,6,184,318
chief_wiggum_0975.jpg,312,352,chief_wiggum,4,52,191,313
comic_book_guy_0000.jpg,256,289,comic_book_guy,34,16,78,63
comic_book_guy_0007.jpg,340,256,comic_book_guy,82,4,152,100
comic_book_guy_0012.jpg,256,286,comic_book_guy,13,3,72,83
comic_book_guy_0013.jpg,256,286,comic_book_guy,11,3,72,78
comic_book_guy_0015.jpg,256,289,comic_book_guy,24,11,69,73
comic_book_guy_0016.jpg,256,289,comic_book_guy,17,15,89,99
comic_book_guy_0017.jpg,256,378,comic_book_guy,18,2,119,124
comic_book_guy_0020.jpg,256,385,comic_book_guy,0,2,114,173
comic_book_guy_0021.jpg,256,365,comic_book_guy,1,3,125,179
comic_book_guy_0023.jpg,256,426,comic_book_guy,21,2,104,100
comic_book_guy_0024.jpg,340,256,comic_book_guy,72,5,157,116
comic_book_guy_0025.jpg,340,256,comic_book_guy,61,4,114,94
comic_book_guy_0028.jpg,340,256,comic_book_guy,41,2,154,106
comic_book_guy_0032.jpg,340,256,comic_book_guy,46,12,134,131
comic_book_guy_0033.jpg,340,256,comic_book_guy,53,7,131,126
comic_book_guy_0038.jpg,340,256,comic_book_guy,16,2,172,130
comic_book_guy_0040.jpg,340,256,comic_book_guy,77,17,172,120
comic_book_guy_0050.jpg,256,258,comic_book_guy,24,2,81,88
comic_book_guy_0051.jpg,256,289,comic_book_guy,21,9,71,63
comic_book_guy_0076.jpg,256,308,comic_book_guy,58,4,146,122
comic_book_guy_0077.jpg,256,275,comic_book_guy,41,15,131,113
comic_book_guy_0079.jpg,288,432,comic_book_guy,90,39,90,38
comic_book_guy_0085.jpg,576,432,comic_book_guy,184,45,348,239
comic_book_guy_0092.jpg,288,432,comic_book_guy,104,2,280,396
comic_book_guy_0096.jpg,288,432,comic_book_guy,69,32,287,385
comic_book_guy_0097.jpg,288,432,comic_book_guy,13,6,247,328
comic_book_guy_0104.jpg,288,432,comic_book_guy,141,32,266,229
comic_book_guy_0109.jpg,288,432,comic_book_guy,2,15,258,419
comic_book_guy_0111.jpg,576,432,comic_book_guy,232,9,509,386
comic_book_guy_0114.jpg,576,432,comic_book_guy,162,10,437,302
comic_book_guy_0118.jpg,288,432,comic_book_guy,58,45,269,313
comic_book_guy_0119.jpg,640,480,comic_book_guy,551,383,162,13
comic_book_guy_0126.jpg,320,480,comic_book_guy,140,31,310,288
comic_book_guy_0127.jpg,288,432,comic_book_guy,40,10,239,331
comic_book_guy_0136.jpg,288,432,comic_book_guy,20,13,258,419
comic_book_guy_0138.jpg,288,432,comic_book_guy,30,3,256,333
comic_book_guy_0143.jpg,576,432,comic_book_guy,64,37,349,371
comic_book_guy_0144.jpg,288,432,comic_book_guy,34,3,244,337
comic_book_guy_0145.jpg,576,432,comic_book_guy,123,24,467,377
comic_book_guy_0153.jpg,640,480,comic_book_guy,114,16,554,449
comic_book_guy_0155.jpg,640,480,comic_book_guy,276,85,581,419
comic_book_guy_0170.jpg,288,432,comic_book_guy,55,47,193,273
comic_book_guy_0178.jpg,576,432,comic_book_guy,84,8,437,410
comic_book_guy_0181.jpg,544,432,comic_book_guy,230,67,388,333
comic_book_guy_0182.jpg,640,464,comic_book_guy,195,72,531,360
comic_book_guy_0188.jpg,312,352,comic_book_guy,91,6,265,334
comic_book_guy_0191.jpg,312,352,comic_book_guy,49,17,266,297
comic_book_guy_0195.jpg,312,352,comic_book_guy,54,4,248,249
comic_book_guy_0200.jpg,624,352,comic_book_guy,252,16,451,280
comic_book_guy_0204.jpg,312,352,comic_book_guy,113,104,295,345
comic_book_guy_0205.jpg,624,352,comic_book_guy,229,15,517,312
comic_book_guy_0219.jpg,312,352,comic_book_guy,148,43,293,227
comic_book_guy_0223.jpg,624,352,comic_book_guy,207,11,466,322
comic_book_guy_0224.jpg,624,352,comic_book_guy,127,10,477,341
comic_book_guy_0226.jpg,312,352,comic_book_guy,119,31,307,339
comic_book_guy_0236.jpg,576,432,comic_book_guy,98,23,400,341
comic_book_guy_0247.jpg,256,379,comic_book_guy,44,99,219,214
comic_book_guy_0248.jpg,478,536,comic_book_guy,165,49,315,274
comic_book_guy_0264.jpg,576,432,comic_book_guy,272,15,523,287
comic_book_guy_0266.jpg,956,1072,comic_book_guy,364,93,703,609
comic_book_guy_0274.jpg,576,432,comic_book_guy,161,23,462,327
comic_book_guy_0279.jpg,288,432,comic_book_guy,88,82,259,294
comic_book_guy_0283.jpg,288,432,comic_book_guy,2,31,196,413
comic_book_guy_0284.jpg,478,536,comic_book_guy,109,31,367,407
comic_book_guy_0285.jpg,956,536,comic_book_guy,280,10,851,519
comic_book_guy_0288.jpg,478,536,comic_book_guy,121,4,360,366
comic_book_guy_0295.jpg,478,536,comic_book_guy,290,118,454,335
comic_book_guy_0296.jpg,478,536,comic_book_guy,7,8,329,455
comic_book_guy_0301.jpg,478,536,comic_book_guy,126,56,403,393
comic_book_guy_0305.jpg,288,432,comic_book_guy,184,46,283,366
comic_book_guy_0310.jpg,288,432,comic_book_guy,19,167,215,362
comic_book_guy_0323.jpg,288,432,comic_book_guy,44,8,251,309
comic_book_guy_0331.jpg,288,432,comic_book_guy,65,179,180,303
comic_book_guy_0336.jpg,288,432,comic_book_guy,33,70,277,348
comic_book_guy_0339.jpg,478,536,comic_book_guy,58,20,434,506
comic_book_guy_0341.jpg,288,432,comic_book_guy,31,8,244,334
comic_book_guy_0358.jpg,478,536,comic_book_guy,147,4,470,487
comic_book_guy_0366.jpg,478,536,comic_book_guy,44,24,453,472
comic_book_guy_0371.jpg,288,432,comic_book_guy,9,5,276,341
comic_book_guy_0372.jpg,478,536,comic_book_guy,203,36,434,497
comic_book_guy_0374.jpg,288,432,comic_book_guy,60,169,159,287
comic_book_guy_0376.jpg,478,536,comic_book_guy,5,179,155,336
comic_book_guy_0377.jpg,288,432,comic_book_guy,41,92,197,283
comic_book_guy_0388.jpg,956,1072,comic_book_guy,242,113,721,711
comic_book_guy_0406.jpg,288,432,comic_book_guy,120,11,283,313
comic_book_guy_0414.jpg,576,432,comic_book_guy,87,4,363,265
comic_book_guy_0417.jpg,478,536,comic_book_guy,155,18,393,375
comic_book_guy_0420.jpg,478,536,comic_book_guy,102,100,264,323
comic_book_guy_0423.jpg,956,536,comic_book_guy,147,6,487,463
comic_book_guy_0424.jpg,288,432,comic_book_guy,129,35,284,253
comic_book_guy_0425.jpg,576,432,comic_book_guy,238,6,503,357
comic_book_guy_0431.jpg,956,536,comic_book_guy,184,10,535,372
comic_book_guy_0437.jpg,576,432,comic_book_guy,99,28,532,348
comic_book_guy_0440.jpg,320,464,comic_book_guy,51,23,182,244
comic_book_guy_0443.jpg,640,480,comic_book_guy,194,23,605,424
comic_book_guy_0448.jpg,640,480,comic_book_guy,280,103,458,294
comic_book_guy_0454.jpg,320,480,comic_book_guy,154,79,316,350
comic_book_guy_0455.jpg,320,480,comic_book_guy,129,75,299,349
comic_book_guy_0458.jpg,576,432,comic_book_guy,282,40,419,259
edna_krabappel_0000.jpg,256,615,edna_krabappel,0,0,59,146
edna_krabappel_0001.jpg,256,412,edna_krabappel,1,2,92,146
edna_krabappel_0010.jpg,384,256,edna_krabappel,58,2,149,82
edna_krabappel_0011.jpg,256,498,edna_krabappel,1,2,60,87
edna_krabappel_0013.jpg,256,650,edna_krabappel,2,22,57,147
edna_krabappel_0017.jpg,256,279,edna_krabappel,0,9,46,75
edna_krabappel_0023.jpg,342,256,edna_krabappel,26,26,70,107
edna_krabappel_0024.jpg,342,256,edna_krabappel,47,16,89,110
edna_krabappel_0026.jpg,342,256,edna_krabappel,28,11,75,110
edna_krabappel_0029.jpg,356,256,edna_krabappel,78,5,180,146
edna_krabappel_0030.jpg,256,392,edna_krabappel,15,4,116,172
edna_krabappel_0033.jpg,339,256,edna_krabappel,61,17,171,178
edna_krabappel_0037.jpg,256,258,edna_krabappel,52,1,139,137
edna_krabappel_0039.jpg,339,256,edna_krabappel,53,5,173,174
edna_krabappel_0042.jpg,256,295,edna_krabappel,12,2,140,149
edna_krabappel_0045.jpg,256,503,edna_krabappel,1,2,90,175
edna_krabappel_0048.jpg,313,256,edna_krabappel,69,10,218,174
edna_krabappel_0050.jpg,339,256,edna_krabappel,43,2,102,84
edna_krabappel_0059.jpg,411,256,edna_krabappel,93,8,198,164
edna_krabappel_0061.jpg,360,256,edna_krabappel,49,19,125,125
edna_krabappel_0062.jpg,256,315,edna_krabappel,1,1,143,174
edna_krabappel_0070.jpg,256,295,edna_krabappel,27,15,134,171
edna_krabappel_0071.jpg,339,256,edna_krabappel,74,3,210,171
edna_krabappel_0074.jpg,486,256,edna_krabappel,39,3,170,156
edna_krabappel_0076.jpg,339,256,edna_krabappel,4,3,179,175
edna_krabappel_0080.jpg,256,376,edna_krabappel,41,10,100,118
edna_krabappel_0083.jpg,339,256,edna_krabappel,116,7,216,156
edna_krabappel_0087.jpg,256,386,edna_krabappel,1,9,85,167
edna_krabappel_0094.jpg,288,432,edna_krabappel,24,52,265,345
edna_krabappel_0097.jpg,640,480,edna_krabappel,132,10,605,435
edna_krabappel_0103.jpg,256,379,edna_krabappel,8,45,208,351
edna_krabappel_0104.jpg,256,379,edna_krabappel,83,3,218,332
edna_krabappel_0106.jpg,256,379,edna_krabappel,5,5,243,359
edna_krabappel_0111.jpg,256,379,edna_krabappel,4,4,201,356
edna_krabappel_0112.jpg,640,480,edna_krabappel,68,13,485,415
edna_krabappel_0114.jpg,320,480,edna_krabappel,3,54,227,464
edna_krabappel_0117.jpg,624,352,edna_krabappel,25,7,297,346
edna_krabappel_0121.jpg,624,352,edna_krabappel,83,18,306,268
edna_krabappel_0122.jpg,624,352,edna_krabappel,314,59,501,315
edna_krabappel_0124.jpg,312,352,edna_krabappel,39,42,222,308
edna_krabappel_0125.jpg,624,352,edna_krabappel,164,5,511,346
edna_krabappel_0128.jpg,624,352,edna_krabappel,179,31,488,339
edna_krabappel_0131.jpg,312,352,edna_krabappel,21,57,187,318
edna_krabappel_0132.jpg,624,352,edna_krabappel,292,24,490,338
edna_krabappel_0133.jpg,624,352,edna_krabappel,46,40,297,305
edna_krabappel_0134.jpg,624,352,edna_krabappel,87,11,397,346
edna_krabappel_0138.jpg,312,352,edna_krabappel,36,9,232,347
edna_krabappel_0140.jpg,312,352,edna_krabappel,76,9,253,310
edna_krabappel_0149.jpg,312,352,edna_krabappel,2,6,193,323
edna_krabappel_0163.jpg,288,416,edna_krabappel,5,4,281,407
edna_krabappel_0179.jpg,256,384,edna_krabappel,32,80,157,311
edna_krabappel_0180.jpg,288,416,edna_krabappel,97,140,281,388
edna_krabappel_0181.jpg,288,416,edna_krabappel,1,52,281,396
edna_krabappel_0191.jpg,624,352,edna_krabappel,130,84,468,325
edna_krabappel_0193.jpg,640,480,edna_krabappel,183,10,429,463
edna_krabappel_0195.jpg,312,352,edna_krabappel,40,45,233,345
edna_krabappel_0202.jpg,320,480,edna_krabappel,75,7,259,338
edna_krabappel_0210.jpg,312,352,edna_krabappel,195,20,302,322
edna_krabappel_0220.jpg,312,352,edna_krabappel,124,68,308,324
edna_krabappel_0228.jpg,312,352,edna_krabappel,31,36,228,307
edna_krabappel_0249.jpg,288,416,edna_krabappel,83,17,279,409
edna_krabappel_0255.jpg,576,416,edna_krabappel,181,61,396,326
edna_krabappel_0265.jpg,320,464,edna_krabappel,2,105,143,444
edna_krabappel_0276.jpg,320,464,edna_krabappel,96,104,263,376
edna_krabappel_0280.jpg,320,464,edna_krabappel,111,76,249,460
edna_krabappel_0282.jpg,320,464,edna_krabappel,95,48,263,296
edna_krabappel_0283.jpg,640,464,edna_krabappel,129,19,505,443
edna_krabappel_0291.jpg,312,352,edna_krabappel,46,7,191,228
edna_krabappel_0311.jpg,624,352,edna_krabappel,213,5,454,343
edna_krabappel_0324.jpg,256,379,edna_krabappel,1,4,243,362
edna_krabappel_0325.jpg,256,379,edna_krabappel,3,112,239,361
edna_krabappel_0327.jpg,256,379,edna_krabappel,24,76,174,266
edna_krabappel_0331.jpg,256,379,edna_krabappel,104,24,225,209
edna_krabappel_0332.jpg,256,379,edna_krabappel,45,31,234,333
edna_krabappel_0338.jpg,288,432,edna_krabappel,7,73,282,359
edna_krabappel_0344.jpg,312,352,edna_krabappel,2,5,212,288
edna_krabappel_0345.jpg,312,352,edna_krabappel,2,7,233,341
edna_krabappel_0347.jpg,320,480,edna_krabappel,37,103,203,357
edna_krabappel_0351.jpg,320,480,edna_krabappel,89,62,317,467
edna_krabappel_0357.jpg,312,352,edna_krabappel,27,33,179,333
edna_krabappel_0365.jpg,320,480,edna_krabappel,40,83,233,400
edna_krabappel_0382.jpg,312,352,edna_krabappel,128,0,296,274
edna_krabappel_0383.jpg,312,352,edna_krabappel,96,20,297,205
edna_krabappel_0384.jpg,312,352,edna_krabappel,127,26,310,346
edna_krabappel_0389.jpg,624,352,edna_krabappel,149,7,454,330
edna_krabappel_0398.jpg,640,480,edna_krabappel,194,20,413,322
edna_krabappel_0410.jpg,320,480,edna_krabappel,81,42,315,477
edna_krabappel_0411.jpg,312,352,edna_krabappel,174,10,272,195
edna_krabappel_0414.jpg,312,352,edna_krabappel,171,24,276,293
edna_krabappel_0415.jpg,312,352,edna_krabappel,4,9,186,331
edna_krabappel_0419.jpg,624,352,edna_krabappel,54,34,496,318
edna_krabappel_0428.jpg,320,480,edna_krabappel,12,94,191,353
edna_krabappel_0430.jpg,320,480,edna_krabappel,117,44,271,292
edna_krabappel_0432.jpg,320,480,edna_krabappel,47,111,263,405
edna_krabappel_0436.jpg,576,416,edna_krabappel,86,8,454,382
