path ,class ,xmin,ymin,xmax,ymax
./characters/bart_simpson/pic_0332.jpg,bart_simpson,45,34,249,316
./characters/bart_simpson/pic_0336.jpg,bart_simpson,210,4,425,406
./characters/bart_simpson/pic_0337.jpg,bart_simpson,8,68,225,351
./characters/bart_simpson/pic_0338.jpg,bart_simpson,28,15,277,347
./characters/bart_simpson/pic_0340.jpg,bart_simpson,244,41,496,342
./characters/bart_simpson/pic_0345.jpg,bart_simpson,234,13,462,346
./characters/bart_simpson/pic_0350.jpg,bart_simpson,60,96,176,374
./characters/bart_simpson/pic_0352.jpg,bart_simpson,201,133,323,350
./characters/bart_simpson/pic_0353.jpg,bart_simpson,208,121,319,262
./characters/bart_simpson/pic_0354.jpg,bart_simpson,128,31,334,369
./characters/bart_simpson/pic_0356.jpg,bart_simpson,193,16,377,269
./characters/bart_simpson/pic_0360.jpg,bart_simpson,110,19,286,390
./characters/bart_simpson/pic_0361.jpg,bart_simpson,39,38,235,402
./characters/bart_simpson/pic_0362.jpg,bart_simpson,218,54,333,271
./characters/bart_simpson/pic_0368.jpg,bart_simpson,67,16,361,418
./characters/bart_simpson/pic_0370.jpg,bart_simpson,101,130,227,365
./characters/bart_simpson/pic_0371.jpg,bart_simpson,90,7,419,385
./characters/bart_simpson/pic_0375.jpg,bart_simpson,184,19,514,472
./characters/bart_simpson/pic_0378.jpg,bart_simpson,222,4,415,315
./characters/bart_simpson/pic_0382.jpg,bart_simpson,32,157,170,313
./characters/bart_simpson/pic_0387.jpg,bart_simpson,27,5,281,323
./characters/bart_simpson/pic_0389.jpg,bart_simpson,3,7,278,476
./characters/bart_simpson/pic_0391.jpg,bart_simpson,150,7,461,363
./characters/bart_simpson/pic_0393.jpg,bart_simpson,195,11,495,391
./characters/bart_simpson/pic_0394.jpg,bart_simpson,224,7,428,349
./characters/bart_simpson/pic_0395.jpg,bart_simpson,241,31,485,410
./characters/bart_simpson/pic_0400.jpg,bart_simpson,168,173,308,365
./characters/bart_simpson/pic_0402.jpg,bart_simpson,53,113,235,354
./characters/bart_simpson/pic_0403.jpg,bart_simpson,63,70,204,390
./characters/bart_simpson/pic_0404.jpg,bart_simpson,187,10,433,403
./characters/bart_simpson/pic_0405.jpg,bart_simpson,59,33,211,274
./characters/bart_simpson/pic_0410.jpg,bart_simpson,57,17,189,226
./characters/bart_simpson/pic_0412.jpg,bart_simpson,29,10,286,413
./characters/bart_simpson/pic_0413.jpg,bart_simpson,264,92,553,461
./characters/bart_simpson/pic_0420.jpg,bart_simpson,7,38,203,390
./characters/bart_simpson/pic_0421.jpg,bart_simpson,288,67,506,424
./characters/bart_simpson/pic_0429.jpg,bart_simpson,4,64,241,409
./characters/bart_simpson/pic_0433.jpg,bart_simpson,49,36,240,445
./characters/bart_simpson/pic_0439.jpg,bart_simpson,97,57,283,387
./characters/bart_simpson/pic_0440.jpg,bart_simpson,4,6,265,454
./characters/bart_simpson/pic_0445.jpg,bart_simpson,106,146,294,392
./characters/bart_simpson/pic_0448.jpg,bart_simpson,100,34,360,231
./characters/bart_simpson/pic_0450.jpg,bart_simpson,95,216,198,396
./characters/bart_simpson/pic_0452.jpg,bart_simpson,6,45,228,400
./characters/bart_simpson/pic_0453.jpg,bart_simpson,244,9,501,402
./characters/bart_simpson/pic_0455.jpg,bart_simpson,72,224,308,454
./characters/bart_simpson/pic_0456.jpg,bart_simpson,178,92,281,308
./characters/bart_simpson/pic_0458.jpg,bart_simpson,103,223,195,394
./characters/bart_simpson/pic_0460.jpg,bart_simpson,0,73,267,420
./characters/bart_simpson/pic_0466.jpg,bart_simpson,19,185,157,322
./characters/bart_simpson/pic_0467.jpg,bart_simpson,33,78,281,338
./characters/bart_simpson/pic_0469.jpg,bart_simpson,146,103,329,288
./characters/bart_simpson/pic_0470.jpg,bart_simpson,192,70,373,351
./characters/bart_simpson/pic_0472.jpg,bart_simpson,218,19,519,309
./characters/bart_simpson/pic_0477.jpg,bart_simpson,67,38,294,371
./characters/bart_simpson/pic_0479.jpg,bart_simpson,168,11,379,354
./characters/bart_simpson/pic_0484.jpg,bart_simpson,60,54,214,232
./characters/bart_simpson/pic_0495.jpg,bart_simpson,67,58,237,358
./characters/bart_simpson/pic_0496.jpg,bart_simpson,28,14,241,306
./characters/bart_simpson/pic_0499.jpg,bart_simpson,128,105,301,445
./characters/bart_simpson/pic_0500.jpg,bart_simpson,127,22,314,410
./characters/bart_simpson/pic_0501.jpg,bart_simpson,151,28,340,334
./characters/bart_simpson/pic_0502.jpg,bart_simpson,77,220,216,475
./characters/bart_simpson/pic_0506.jpg,bart_simpson,25,2,215,266
./characters/bart_simpson/pic_0507.jpg,bart_simpson,68,83,256,370
./characters/bart_simpson/pic_0508.jpg,bart_simpson,174,35,429,329
./characters/bart_simpson/pic_0510.jpg,bart_simpson,168,210,286,392
./characters/bart_simpson/pic_0513.jpg,bart_simpson,289,3,505,354
./characters/bart_simpson/pic_0514.jpg,bart_simpson,374,167,566,464
./characters/bart_simpson/pic_0515.jpg,bart_simpson,188,57,388,470
./characters/bart_simpson/pic_0516.jpg,bart_simpson,146,19,460,356
./characters/bart_simpson/pic_0517.jpg,bart_simpson,135,26,369,355
./characters/bart_simpson/pic_0520.jpg,bart_simpson,12,58,214,364
./characters/bart_simpson/pic_0523.jpg,bart_simpson,116,30,267,368
./characters/bart_simpson/pic_0530.jpg,bart_simpson,28,85,228,418
./characters/bart_simpson/pic_0532.jpg,bart_simpson,95,179,183,395
./characters/bart_simpson/pic_0537.jpg,bart_simpson,2,64,157,291
./characters/bart_simpson/pic_0542.jpg,bart_simpson,68,171,172,390
./characters/bart_simpson/pic_0543.jpg,bart_simpson,201,12,456,404
./characters/bart_simpson/pic_0545.jpg,bart_simpson,47,74,172,296
./characters/bart_simpson/pic_0546.jpg,bart_simpson,101,72,261,370
./characters/bart_simpson/pic_0552.jpg,bart_simpson,16,15,189,409
./characters/bart_simpson/pic_0554.jpg,bart_simpson,224,16,487,467
./characters/bart_simpson/pic_0556.jpg,bart_simpson,82,19,237,328
./characters/bart_simpson/pic_0557.jpg,bart_simpson,60,99,263,314
./characters/bart_simpson/pic_0560.jpg,bart_simpson,114,156,242,405
./characters/bart_simpson/pic_0561.jpg,bart_simpson,49,154,162,329
./characters/bart_simpson/pic_0565.jpg,bart_simpson,17,115,259,466
./characters/bart_simpson/pic_0570.jpg,bart_simpson,118,28,282,368
./characters/bart_simpson/pic_0571.jpg,bart_simpson,95,90,315,467
./characters/bart_simpson/pic_0573.jpg,bart_simpson,15,87,224,360
./characters/bart_simpson/pic_0577.jpg,bart_simpson,163,167,308,454
./characters/bart_simpson/pic_0579.jpg,bart_simpson,46,191,224,413
./characters/bart_simpson/pic_0582.jpg,bart_simpson,149,124,273,375
./characters/bart_simpson/pic_0587.jpg,bart_simpson,89,102,221,352
./characters/bart_simpson/pic_0596.jpg,bart_simpson,26,48,226,409
./characters/bart_simpson/pic_0600.jpg,bart_simpson,217,53,357,309
./characters/bart_simpson/pic_0601.jpg,bart_simpson,158,28,440,436
./characters/bart_simpson/pic_0602.jpg,bart_simpson,85,119,234,396
./characters/bart_simpson/pic_0603.jpg,bart_simpson,123,156,273,399
./characters/bart_simpson/pic_0608.jpg,bart_simpson,152,7,501,395
./characters/bart_simpson/pic_0609.jpg,bart_simpson,44,75,237,414
./characters/bart_simpson/pic_0616.jpg,bart_simpson,114,6,370,395
./characters/bart_simpson/pic_0617.jpg,bart_simpson,58,185,191,438
./characters/bart_simpson/pic_0621.jpg,bart_simpson,45,72,272,409
./characters/bart_simpson/pic_0629.jpg,bart_simpson,125,188,259,377
./characters/bart_simpson/pic_0631.jpg,bart_simpson,51,160,157,418
./characters/bart_simpson/pic_0633.jpg,bart_simpson,176,29,408,382
./characters/bart_simpson/pic_0634.jpg,bart_simpson,10,60,211,373
./characters/bart_simpson/pic_0637.jpg,bart_simpson,9,24,199,383
./characters/bart_simpson/pic_0640.jpg,bart_simpson,97,78,218,303
./characters/bart_simpson/pic_0644.jpg,bart_simpson,178,7,441,327
./characters/bart_simpson/pic_0645.jpg,bart_simpson,159,67,306,298
./characters/bart_simpson/pic_0654.jpg,bart_simpson,99,136,279,345
./characters/bart_simpson/pic_0657.jpg,bart_simpson,29,15,159,311
./characters/bart_simpson/pic_0658.jpg,bart_simpson,18,124,169,378
./characters/bart_simpson/pic_0659.jpg,bart_simpson,132,111,226,286
./characters/bart_simpson/pic_0661.jpg,bart_simpson,163,31,312,419
./characters/bart_simpson/pic_0664.jpg,bart_simpson,24,56,211,300
./characters/bart_simpson/pic_0667.jpg,bart_simpson,69,117,263,387
./characters/bart_simpson/pic_0668.jpg,bart_simpson,151,7,403,392
./characters/bart_simpson/pic_0670.jpg,bart_simpson,129,138,286,402
./characters/bart_simpson/pic_0671.jpg,bart_simpson,111,138,275,427
./characters/bart_simpson/pic_0672.jpg,bart_simpson,93,151,263,382
./characters/bart_simpson/pic_0676.jpg,bart_simpson,80,7,321,356
./characters/bart_simpson/pic_0677.jpg,bart_simpson,122,37,269,330
./characters/bart_simpson/pic_0681.jpg,bart_simpson,155,44,424,407
./characters/bart_simpson/pic_0682.jpg,bart_simpson,3,72,143,385
./characters/bart_simpson/pic_0683.jpg,bart_simpson,67,195,166,387
./characters/bart_simpson/pic_0685.jpg,bart_simpson,74,85,226,351
./characters/bart_simpson/pic_0686.jpg,bart_simpson,1,29,180,175
./characters/bart_simpson/pic_0695.jpg,bart_simpson,54,67,238,397
./characters/bart_simpson/pic_0697.jpg,bart_simpson,138,115,222,299
./characters/bart_simpson/pic_0699.jpg,bart_simpson,45,164,171,342
./characters/bart_simpson/pic_0700.jpg,bart_simpson,63,101,294,377
./characters/bart_simpson/pic_0702.jpg,bart_simpson,72,24,308,418
./characters/bart_simpson/pic_0703.jpg,bart_simpson,146,31,272,286
./characters/bart_simpson/pic_0705.jpg,bart_simpson,323,158,448,342
./characters/bart_simpson/pic_0706.jpg,bart_simpson,169,30,431,385
./characters/bart_simpson/pic_0711.jpg,bart_simpson,180,46,433,405
./characters/bart_simpson/pic_0713.jpg,bart_simpson,3,47,204,417
./characters/bart_simpson/pic_0715.jpg,bart_simpson,56,135,222,391
./characters/bart_simpson/pic_0717.jpg,bart_simpson,196,15,403,344
./characters/bart_simpson/pic_0718.jpg,bart_simpson,104,115,260,331
./characters/bart_simpson/pic_0722.jpg,bart_simpson,2,6,285,411
./characters/bart_simpson/pic_0724.jpg,bart_simpson,72,48,315,471
./characters/bart_simpson/pic_0725.jpg,bart_simpson,64,198,238,453
./characters/bart_simpson/pic_0726.jpg,bart_simpson,104,36,286,300
./characters/bart_simpson/pic_0730.jpg,bart_simpson,114,123,260,378
./characters/bart_simpson/pic_0734.jpg,bart_simpson,212,15,441,366
./characters/bart_simpson/pic_0736.jpg,bart_simpson,110,127,197,331
./characters/bart_simpson/pic_0738.jpg,bart_simpson,107,56,430,376
./characters/bart_simpson/pic_0739.jpg,bart_simpson,66,95,278,363
./characters/bart_simpson/pic_0740.jpg,bart_simpson,109,24,266,291
./characters/bart_simpson/pic_0741.jpg,bart_simpson,100,176,202,393
./characters/bart_simpson/pic_0744.jpg,bart_simpson,134,20,350,333
./characters/bart_simpson/pic_0747.jpg,bart_simpson,128,6,410,415
./characters/bart_simpson/pic_0748.jpg,bart_simpson,59,11,249,325
./characters/bart_simpson/pic_0750.jpg,bart_simpson,87,103,258,382
./characters/bart_simpson/pic_0758.jpg,bart_simpson,149,22,457,464
./characters/bart_simpson/pic_0760.jpg,bart_simpson,74,59,236,383
./characters/bart_simpson/pic_0761.jpg,bart_simpson,148,31,440,467
./characters/bart_simpson/pic_0765.jpg,bart_simpson,198,16,454,324
./characters/bart_simpson/pic_0766.jpg,bart_simpson,64,89,227,284
./characters/bart_simpson/pic_0768.jpg,bart_simpson,134,65,285,379
./characters/bart_simpson/pic_0769.jpg,bart_simpson,85,64,237,267
./characters/bart_simpson/pic_0770.jpg,bart_simpson,261,44,494,297
./characters/bart_simpson/pic_0776.jpg,bart_simpson,5,4,248,382
./characters/bart_simpson/pic_0786.jpg,bart_simpson,144,9,439,353
./characters/bart_simpson/pic_0787.jpg,bart_simpson,56,73,236,382
./characters/bart_simpson/pic_0789.jpg,bart_simpson,229,16,364,291
./characters/bart_simpson/pic_0790.jpg,bart_simpson,5,11,230,398
./characters/bart_simpson/pic_0798.jpg,bart_simpson,216,11,481,395
./characters/bart_simpson/pic_0802.jpg,bart_simpson,79,38,520,358
./characters/bart_simpson/pic_0804.jpg,bart_simpson,131,1,441,391
./characters/bart_simpson/pic_0808.jpg,bart_simpson,30,150,177,423
./characters/bart_simpson/pic_0810.jpg,bart_simpson,80,107,259,431
./characters/bart_simpson/pic_0812.jpg,bart_simpson,6,21,249,400
./characters/bart_simpson/pic_0815.jpg,bart_simpson,262,53,613,362
./characters/bart_simpson/pic_0817.jpg,bart_simpson,3,16,247,388
./characters/bart_simpson/pic_0820.jpg,bart_simpson,215,122,437,455
./characters/bart_simpson/pic_0821.jpg,bart_simpson,42,6,269,410
./characters/bart_simpson/pic_0823.jpg,bart_simpson,38,8,197,266
./characters/bart_simpson/pic_0824.jpg,bart_simpson,82,24,541,396
./characters/bart_simpson/pic_0825.jpg,bart_simpson,93,8,444,406
./characters/bart_simpson/pic_0828.jpg,bart_simpson,102,27,317,393
./characters/bart_simpson/pic_0830.jpg,bart_simpson,3,182,157,419
./characters/bart_simpson/pic_0831.jpg,bart_simpson,86,160,244,335
./characters/bart_simpson/pic_0832.jpg,bart_simpson,66,85,200,355
./characters/bart_simpson/pic_0835.jpg,bart_simpson,205,15,416,396
./characters/bart_simpson/pic_0837.jpg,bart_simpson,205,8,489,376
./characters/bart_simpson/pic_0841.jpg,bart_simpson,145,139,270,373
./characters/bart_simpson/pic_0843.jpg,bart_simpson,215,3,425,409
./characters/bart_simpson/pic_0845.jpg,bart_simpson,34,153,185,417
./characters/bart_simpson/pic_0849.jpg,bart_simpson,160,40,444,425
./characters/bart_simpson/pic_0851.jpg,bart_simpson,277,7,572,402
./characters/bart_simpson/pic_0852.jpg,bart_simpson,71,8,199,223
./characters/bart_simpson/pic_0856.jpg,bart_simpson,134,87,312,321
./characters/bart_simpson/pic_0857.jpg,bart_simpson,56,203,203,404
./characters/bart_simpson/pic_0860.jpg,bart_simpson,106,70,281,319
./characters/bart_simpson/pic_0861.jpg,bart_simpson,237,111,375,299
./characters/bart_simpson/pic_0863.jpg,bart_simpson,69,6,276,372
./characters/bart_simpson/pic_0869.jpg,bart_simpson,95,16,317,301
./characters/bart_simpson/pic_0870.jpg,bart_simpson,261,104,459,340
./characters/bart_simpson/pic_0871.jpg,bart_simpson,202,93,481,420
./characters/bart_simpson/pic_0872.jpg,bart_simpson,147,71,393,414
./characters/bart_simpson/pic_0875.jpg,bart_simpson,3,1,178,308
./characters/bart_simpson/pic_0877.jpg,bart_simpson,71,144,225,369
./characters/bart_simpson/pic_0878.jpg,bart_simpson,9,4,177,330
./characters/bart_simpson/pic_0882.jpg,bart_simpson,57,119,270,363
./characters/bart_simpson/pic_0883.jpg,bart_simpson,165,4,572,406
./characters/bart_simpson/pic_0885.jpg,bart_simpson,9,51,166,424
./characters/bart_simpson/pic_0889.jpg,bart_simpson,235,9,491,327
./characters/bart_simpson/pic_0890.jpg,bart_simpson,190,28,439,390
./characters/bart_simpson/pic_0891.jpg,bart_simpson,88,201,226,400
./characters/bart_simpson/pic_0893.jpg,bart_simpson,104,115,257,375
./characters/bart_simpson/pic_0894.jpg,bart_simpson,113,11,414,338
./characters/bart_simpson/pic_0896.jpg,bart_simpson,155,79,488,363
./characters/bart_simpson/pic_0897.jpg,bart_simpson,213,14,416,353
./characters/bart_simpson/pic_0898.jpg,bart_simpson,134,121,274,389
./characters/bart_simpson/pic_0900.jpg,bart_simpson,33,133,276,425
./characters/bart_simpson/pic_0905.jpg,bart_simpson,42,151,230,393
./characters/bart_simpson/pic_0906.jpg,bart_simpson,20,30,258,404
./characters/bart_simpson/pic_0909.jpg,bart_simpson,214,36,330,403
./characters/bart_simpson/pic_0911.jpg,bart_simpson,52,54,204,309
./characters/bart_simpson/pic_0912.jpg,bart_simpson,71,145,220,317
./characters/bart_simpson/pic_0914.jpg,bart_simpson,67,68,235,302
./characters/bart_simpson/pic_0918.jpg,bart_simpson,209,2,441,385
./characters/bart_simpson/pic_0919.jpg,bart_simpson,114,15,394,332
./characters/bart_simpson/pic_0920.jpg,bart_simpson,87,193,206,414
./characters/bart_simpson/pic_0921.jpg,bart_simpson,114,6,310,319
./characters/bart_simpson/pic_0926.jpg,bart_simpson,33,64,218,352
./characters/bart_simpson/pic_0927.jpg,bart_simpson,10,54,207,419
./characters/bart_simpson/pic_0928.jpg,bart_simpson,129,101,282,337
./characters/bart_simpson/pic_0931.jpg,bart_simpson,149,6,364,355
./characters/bart_simpson/pic_0938.jpg,bart_simpson,274,8,512,406
./characters/bart_simpson/pic_0941.jpg,bart_simpson,191,8,465,402
./characters/bart_simpson/pic_0942.jpg,bart_simpson,157,39,396,392
./characters/bart_simpson/pic_0943.jpg,bart_simpson,0,31,201,340
./characters/bart_simpson/pic_0944.jpg,bart_simpson,54,160,249,344
./characters/bart_simpson/pic_0951.jpg,bart_simpson,117,161,494,271
./characters/bart_simpson/pic_0952.jpg,bart_simpson,81,22,290,418
./characters/bart_simpson/pic_0954.jpg,bart_simpson,50,82,164,362
./characters/bart_simpson/pic_0958.jpg,bart_simpson,76,130,186,357
./characters/bart_simpson/pic_0959.jpg,bart_simpson,20,27,225,337
./characters/bart_simpson/pic_0961.jpg,bart_simpson,104,97,272,264
./characters/bart_simpson/pic_0964.jpg,bart_simpson,181,8,458,399
./characters/bart_simpson/pic_0967.jpg,bart_simpson,143,137,250,313
./characters/bart_simpson/pic_0968.jpg,bart_simpson,179,1,422,386
./characters/bart_simpson/pic_0970.jpg,bart_simpson,75,5,372,390
./characters/bart_simpson/pic_0971.jpg,bart_simpson,97,27,373,191
./characters/bart_simpson/pic_0972.jpg,bart_simpson,179,34,416,351
./characters/bart_simpson/pic_0976.jpg,bart_simpson,167,96,307,347
./characters/bart_simpson/pic_0977.jpg,bart_simpson,65,188,233,454
./characters/bart_simpson/pic_0980.jpg,bart_simpson,75,26,277,424
./characters/bart_simpson/pic_0983.jpg,bart_simpson,198,51,324,314
./characters/bart_simpson/pic_0985.jpg,bart_simpson,127,40,295,329
./characters/bart_simpson/pic_0986.jpg,bart_simpson,252,124,383,278
./characters/bart_simpson/pic_0987.jpg,bart_simpson,168,10,437,341
./characters/bart_simpson/pic_0988.jpg,bart_simpson,32,43,283,409
./characters/bart_simpson/pic_0989.jpg,bart_simpson,54,129,202,374
./characters/bart_simpson/pic_0990.jpg,bart_simpson,45,144,224,395
./characters/bart_simpson/pic_0991.jpg,bart_simpson,48,162,162,338
./characters/bart_simpson/pic_0993.jpg,bart_simpson,97,106,258,296
./characters/bart_simpson/pic_0994.jpg,bart_simpson,16,23,302,429
./characters/bart_simpson/pic_0997.jpg,bart_simpson,213,15,379,278
./characters/bart_simpson/pic_1000.jpg,bart_simpson,150,61,458,457
./characters/bart_simpson/pic_1001.jpg,bart_simpson,96,172,196,344
./characters/bart_simpson/pic_1002.jpg,bart_simpson,38,5,258,377
./characters/bart_simpson/pic_1009.jpg,bart_simpson,101,140,253,340
./characters/bart_simpson/pic_1010.jpg,bart_simpson,84,104,268,301
./characters/bart_simpson/pic_1011.jpg,bart_simpson,88,114,267,413
./characters/bart_simpson/pic_1013.jpg,bart_simpson,99,149,247,407
./characters/bart_simpson/pic_1015.jpg,bart_simpson,214,187,357,450
./characters/bart_simpson/pic_1020.jpg,bart_simpson,204,6,422,317
./characters/bart_simpson/pic_1021.jpg,bart_simpson,99,163,205,318
./characters/bart_simpson/pic_1022.jpg,bart_simpson,144,26,418,414
./characters/bart_simpson/pic_1023.jpg,bart_simpson,248,35,466,429
./characters/bart_simpson/pic_1024.jpg,bart_simpson,169,8,428,373
./characters/bart_simpson/pic_1025.jpg,bart_simpson,120,153,235,362
./characters/bart_simpson/pic_1027.jpg,bart_simpson,33,36,190,223
./characters/bart_simpson/pic_1029.jpg,bart_simpson,151,2,418,424
./characters/bart_simpson/pic_1032.jpg,bart_simpson,142,4,410,411
./characters/bart_simpson/pic_1034.jpg,bart_simpson,215,63,470,442
./characters/bart_simpson/pic_1035.jpg,bart_simpson,7,8,381,421
./characters/bart_simpson/pic_1037.jpg,bart_simpson,39,56,282,400
./characters/bart_simpson/pic_1038.jpg,bart_simpson,42,10,311,375
./characters/bart_simpson/pic_1041.jpg,bart_simpson,318,19,561,449
./characters/bart_simpson/pic_1044.jpg,bart_simpson,131,31,354,348
./characters/bart_simpson/pic_1045.jpg,bart_simpson,166,7,405,341
./characters/bart_simpson/pic_1046.jpg,bart_simpson,116,3,281,277
./characters/bart_simpson/pic_1050.jpg,bart_simpson,13,44,159,379
./characters/bart_simpson/pic_1052.jpg,bart_simpson,220,24,489,459
./characters/bart_simpson/pic_1053.jpg,bart_simpson,146,5,396,357
./characters/bart_simpson/pic_1057.jpg,bart_simpson,45,10,254,414
./characters/bart_simpson/pic_1061.jpg,bart_simpson,228,47,350,250
./characters/bart_simpson/pic_1062.jpg,bart_simpson,126,202,259,391
./characters/bart_simpson/pic_1064.jpg,bart_simpson,7,9,220,414
./characters/bart_simpson/pic_1065.jpg,bart_simpson,127,45,411,461
./characters/bart_simpson/pic_1066.jpg,bart_simpson,98,140,228,339
./characters/bart_simpson/pic_1070.jpg,bart_simpson,179,49,466,463
./characters/bart_simpson/pic_1071.jpg,bart_simpson,216,20,440,326
./characters/bart_simpson/pic_1073.jpg,bart_simpson,7,105,304,470
./characters/bart_simpson/pic_1079.jpg,bart_simpson,257,37,460,337
./characters/bart_simpson/pic_1082.jpg,bart_simpson,171,2,380,340
./characters/bart_simpson/pic_1084.jpg,bart_simpson,71,5,280,265
./characters/bart_simpson/pic_1090.jpg,bart_simpson,25,89,156,340
./characters/bart_simpson/pic_1092.jpg,bart_simpson,35,15,309,392
./characters/bart_simpson/pic_1093.jpg,bart_simpson,152,178,275,343
./characters/bart_simpson/pic_1094.jpg,bart_simpson,153,17,388,307
./characters/bart_simpson/pic_1097.jpg,bart_simpson,210,7,479,396
./characters/bart_simpson/pic_1098.jpg,bart_simpson,118,80,229,337
./characters/bart_simpson/pic_1100.jpg,bart_simpson,112,5,393,420
./characters/bart_simpson/pic_1104.jpg,bart_simpson,244,90,467,364
./characters/bart_simpson/pic_1105.jpg,bart_simpson,78,60,276,395
./characters/bart_simpson/pic_1106.jpg,bart_simpson,285,47,441,305
./characters/bart_simpson/pic_1109.jpg,bart_simpson,21,1,314,471
./characters/bart_simpson/pic_1110.jpg,bart_simpson,65,14,286,409
./characters/bart_simpson/pic_1115.jpg,bart_simpson,54,36,216,340
./characters/bart_simpson/pic_1117.jpg,bart_simpson,23,2,214,352
./characters/bart_simpson/pic_1119.jpg,bart_simpson,69,30,283,408
./characters/bart_simpson/pic_1120.jpg,bart_simpson,170,4,357,330
./characters/bart_simpson/pic_1127.jpg,bart_simpson,148,7,537,470
./characters/bart_simpson/pic_1130.jpg,bart_simpson,125,138,220,236
./characters/bart_simpson/pic_1131.jpg,bart_simpson,87,131,276,336
./characters/bart_simpson/pic_1132.jpg,bart_simpson,68,108,260,345
./characters/bart_simpson/pic_1135.jpg,bart_simpson,81,118,257,316
./characters/bart_simpson/pic_1136.jpg,bart_simpson,3,98,220,333
./characters/bart_simpson/pic_1138.jpg,bart_simpson,39,31,266,407
./characters/bart_simpson/pic_1141.jpg,bart_simpson,229,28,408,385
./characters/bart_simpson/pic_1144.jpg,bart_simpson,122,47,310,338
./characters/bart_simpson/pic_1145.jpg,bart_simpson,85,113,271,324
./characters/bart_simpson/pic_1147.jpg,bart_simpson,32,2,203,315
./characters/bart_simpson/pic_1149.jpg,bart_simpson,183,7,442,322
./characters/bart_simpson/pic_1150.jpg,bart_simpson,120,9,487,468
./characters/bart_simpson/pic_1151.jpg,bart_simpson,293,15,528,450
./characters/bart_simpson/pic_1153.jpg,bart_simpson,227,15,389,336
./characters/bart_simpson/pic_1155.jpg,bart_simpson,105,13,308,337
./characters/bart_simpson/pic_1157.jpg,bart_simpson,1,1,309,346
./characters/bart_simpson/pic_1158.jpg,bart_simpson,6,25,235,342
./characters/bart_simpson/pic_1162.jpg,bart_simpson,13,193,169,448
./characters/bart_simpson/pic_1164.jpg,bart_simpson,27,127,121,265
./characters/bart_simpson/pic_1165.jpg,bart_simpson,82,2,306,330
./characters/bart_simpson/pic_1166.jpg,bart_simpson,48,3,263,317
./characters/bart_simpson/pic_1169.jpg,bart_simpson,186,25,392,307
./characters/bart_simpson/pic_1176.jpg,bart_simpson,268,20,538,432
./characters/bart_simpson/pic_1177.jpg,bart_simpson,253,154,329,302
./characters/bart_simpson/pic_1182.jpg,bart_simpson,49,27,355,398
./characters/bart_simpson/pic_1189.jpg,bart_simpson,134,4,356,292
./characters/bart_simpson/pic_1193.jpg,bart_simpson,108,198,264,470
./characters/bart_simpson/pic_1194.jpg,bart_simpson,229,2,533,451
./characters/bart_simpson/pic_1196.jpg,bart_simpson,19,121,161,345
./characters/bart_simpson/pic_1197.jpg,bart_simpson,120,202,286,467
./characters/bart_simpson/pic_1199.jpg,bart_simpson,302,20,571,461
./characters/bart_simpson/pic_1202.jpg,bart_simpson,8,13,182,357
./characters/bart_simpson/pic_1204.jpg,bart_simpson,101,29,374,475
./characters/bart_simpson/pic_1207.jpg,bart_simpson,225,62,435,367
./characters/bart_simpson/pic_1212.jpg,bart_simpson,102,157,253,400
./characters/bart_simpson/pic_1215.jpg,bart_simpson,39,64,262,419
./characters/bart_simpson/pic_1218.jpg,bart_simpson,53,105,258,461
./characters/bart_simpson/pic_1222.jpg,bart_simpson,89,206,229,409
./characters/bart_simpson/pic_1223.jpg,bart_simpson,33,169,214,397
./characters/bart_simpson/pic_1227.jpg,bart_simpson,84,200,215,353
./characters/bart_simpson/pic_1228.jpg,bart_simpson,151,195,265,373
./characters/bart_simpson/pic_1230.jpg,bart_simpson,69,67,258,406
./characters/bart_simpson/pic_1238.jpg,bart_simpson,104,156,207,348
./characters/bart_simpson/pic_1239.jpg,bart_simpson,134,6,436,352
./characters/bart_simpson/pic_1240.jpg,bart_simpson,163,15,390,384
./characters/bart_simpson/pic_1241.jpg,bart_simpson,161,13,445,396
./characters/bart_simpson/pic_1247.jpg,bart_simpson,108,157,246,464
./characters/bart_simpson/pic_1248.jpg,bart_simpson,37,41,256,373
./characters/bart_simpson/pic_1249.jpg,bart_simpson,85,228,195,424
./characters/bart_simpson/pic_1252.jpg,bart_simpson,69,171,226,388
./characters/bart_simpson/pic_1253.jpg,bart_simpson,145,96,280,302
./characters/bart_simpson/pic_1254.jpg,bart_simpson,6,230,120,392
./characters/bart_simpson/pic_1255.jpg,bart_simpson,102,65,251,381
./characters/bart_simpson/pic_1256.jpg,bart_simpson,7,20,253,395
./characters/bart_simpson/pic_1258.jpg,bart_simpson,58,7,379,377
./characters/bart_simpson/pic_1260.jpg,bart_simpson,106,2,277,285
./characters/bart_simpson/pic_1261.jpg,bart_simpson,77,64,254,391
./characters/bart_simpson/pic_1262.jpg,bart_simpson,163,24,285,235
./characters/bart_simpson/pic_1266.jpg,bart_simpson,83,109,241,346
./characters/bart_simpson/pic_1267.jpg,bart_simpson,21,33,242,407
./characters/bart_simpson/pic_1269.jpg,bart_simpson,220,68,366,354
./characters/bart_simpson/pic_1270.jpg,bart_simpson,149,9,412,397
./characters/bart_simpson/pic_1273.jpg,bart_simpson,0,2,285,423
./characters/bart_simpson/pic_1276.jpg,bart_simpson,29,3,570,410
./characters/bart_simpson/pic_1277.jpg,bart_simpson,184,100,277,268
